Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito;Títulos e Valores Mobiliários;Passivo Exigível;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
FIDD DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;37678915;n2;S4;I;2;SAO PAULO;SP;06/2025;12.875;0;10;10.232;5.097;2.643;1.002;2;0
MONETARIE SOCIEDADE DE CRÉDITO DIRETO S.A.;46026562;n1;S5;I;2;PORTO ALEGRE;RS;06/2025;12.843;574;0;11.422;10.269;1.421;-114;2;0
ATF SOCIEDADE DE CRÉDITO DIRETO S.A.;44728700;n1;S5;I;2;PORTO ALEGRE;RS;06/2025;12.643;0;2.516;5.625;4.242;7.018;342;2;0
BEETELLER INSTITUIÇÃO DE PAGAMENTO LTDA.;32074986;n4;;I;2;CAMPO GRANDE;MS;06/2025;12.554;0;1.456;7.228;5.884;5.325;1.590;1;0
EWALLY INSTITUIÇÃO DE PAGAMENTO S.A.;714671;n4;;I;2;SAO PAULO;SP;06/2025;12.537;0;13;7.788;5.588;4.749;-2.699;1;0
ACTIVTRADES CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;43050917;n2;S4;I;3;FLORIANOPOLIS;SC;06/2025;12.511;0;911;1.551;245;10.960;-146;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MEMBROS DO MINISTÉRIO PÚBLICO DE SÃO PAULO - PROMOCRED;4478231;b3S;S5;I;2;SAO PAULO;SP;06/2025;12.452;5.965;5.818;823;0;11.629;64;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES ESTATUTARIOS DA ADMINISTRAÇÃO DIRETA DO ESTADO DO ESPIRITO SANTO - COOPSERVIDOR ES;2475222;b3S;S5;I;2;VITORIA;ES;06/2025;12.361;9.383;1.121;5.528;4.148;6.833;81;0;0
UZZIPAY INSTITUIÇÃO DE PAGAMENTO S.A.;32192325;n4;;I;2;PORTO VELHO;RO;06/2025;12.330;0;0;7.969;4.277;4.361;-2.287;1;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO JOHN F. KENNEDY LTDA;33735192;b3S;S5;I;2;RIO DE JANEIRO;RJ;06/2025;12.279;7.894;2.885;4.762;3.600;7.516;80;0;2
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CONFAB;59305565;b3S;S5;I;2;PINDAMONHANGABA;SP;06/2025;12.210;8.411;3.653;241;0;11.969;646;0;0
LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;6132348;n2;S5;I;2;RECIFE;PE;06/2025;12.142;0;10;5.248;0;6.894;-234;12;0
G5 SOCIEDADE DE CRÉDITO DIRETO S.A.;51212088;n1;S5;I;2;SAO JOSE;SC;06/2025;11.847;3.957;2.287;930;913;10.918;42;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COMOLATTI - SÃO PAULO;47196084;b3S;S5;I;2;SAO PAULO;SP;06/2025;11.826;6.646;4.879;985;0;10.840;156;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO LORENZETTI;44905255;b3S;S5;I;2;SAO PAULO;SP;06/2025;11.692;2.735;8.849;266;0;11.426;475;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA SKF E COLIGADAS;49091119;b3S;S5;I;2;CAJAMAR;SP;06/2025;11.645;6.760;4.882;187;0;11.458;844;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO FLEURY;71965313;b3S;S5;I;2;SAO PAULO;SP;06/2025;11.596;5.816;5.260;145;0;11.451;420;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA BOMBRIL;57038408;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;06/2025;11.500;9.194;2.247;1.049;0;10.451;442;0;0
ONCRED - SOCIEDADE DE CRÉDITO DIRETO S.A.;44650156;n1;S5;I;2;SAO CAETANO DO SUL;SP;06/2025;11.497;8.806;1.189;934;0;10.563;2.489;2;0
GET MONEY CORRETORA DE CÂMBIO S.A.;10853017;n2;S5;I;2;SAO PAULO;SP;06/2025;11.270;0;1.165;2.981;0;8.289;273;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOYSON SAFETY SYSTEMS - COOPERJSS;47944277;b3S;S5;I;2;JUNDIAI;SP;06/2025;11.228;461;16;1.880;1.000;9.348;-268;0;0
FOURTRADE CORRETORA DE CÂMBIO LTDA.;40353377;n2;S4;I;2;RIO DE JANEIRO;RJ;06/2025;11.205;0;0;6.683;0;4.522;241;3;0
DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;33851064;n2;S4;I;2;RIO DE JANEIRO;RJ;06/2025;11.120;0;5.423;2.417;10;8.703;-523;3;0
CREDJUST - COOPERATIVA DE CRÉDITO MÚTUO DOS INTEGRANTES DA JUSTIÇA DO TRABALHO DA 13- REGIÃO LTDA.;4608925;b3S;S5;I;2;JOAO PESSOA;PB;06/2025;10.832;10.123;177;3.750;3.285;7.082;41;0;1
NIKOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;87963450;n2;S4;I;2;RIO DE JANEIRO;RJ;06/2025;10.773;0;1.422;2.635;0;8.137;-1.295;2;0
ZM SOCIEDADE DE CRÉDITO DIRETO S.A.;49947715;n1;S5;I;2;AGUAS LINDAS DE GOIAS;GO;06/2025;10.595;7.410;2.551;899;0;9.696;2.148;2;0
CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;15761217;n2;S5;I;2;FLORIANOPOLIS;SC;06/2025;10.547;0;1.523;9.794;0;754;326;2;0
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DA REGIÃO DE IGARAPAVA;52623311;b3S;S5;I;2;IGARAPAVA;SP;06/2025;10.542;5.125;0;1.601;0;8.941;111;0;0
A27 INSTITUICAO DE PAGAMENTOS S/A;35534511;n4;;I;2;FLORES DA CUNHA;RS;06/2025;10.522;0;6.543;5.344;5.276;5.178;-24;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FABRICANTES DE CALÇADOS DE SAPIRANGA LTDA.;5841967;b3S;S5;I;2;SAPIRANGA;RS;06/2025;10.454;6.672;717;4.642;3.772;5.812;273;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA PILKINGTON BRASIL;2104058;b3S;S5;I;2;CACAPAVA;SP;06/2025;10.252;6.227;3.525;135;0;10.116;639;0;0
LEV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;45457891;n2;S4;I;2;SAO PAULO;SP;06/2025;10.217;0;5.514;5.182;410;5.035;-1.278;2;0
GALLERIA - SOCIEDADE DE CRÉDITO DIRETO S/A;51604356;n1;S5;I;2;VOTORANTIM;SP;06/2025;10.188;0;3.708;3.911;0;6.277;-372;2;0
BARU;52656;n1;S4;C;2;PORTO ALEGRE;RS;06/2025;9.815;5.668;4.042;544;0;9.272;557;2;0
MAGNUM SOCIEDADE DE CRÉDITO DIRETO S.A.;44683140;n1;S5;I;2;SAO PAULO;SP;06/2025;9.793;90;3.011;7.809;5.259;1.984;-2.187;2;0
LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;50579044;n2;S4;I;2;SAO PAULO;SP;06/2025;9.666;0;0;6.915;0;2.751;15;4;0
DAUX SOCIEDADE DE CRÉDITO DIRETO S.A.;34846868;n1;S5;I;2;LINS;SP;06/2025;9.658;4.254;5.284;508;0;9.150;111;2;0
SOCIALCRED S/A - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE;4316357;n1;S5;I;2;RIO DE JANEIRO;RJ;06/2025;9.574;7.997;994;164;0;9.410;-145;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO DISTRITO FEDERAL LTDA. - COOSERVCRED;778858;b3S;S5;I;2;BRASILIA;DF;06/2025;9.569;7.953;30;4.192;3.388;5.377;55;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE DEFESA SOCIAL DO ESTADO DE MINAS GERAIS LTDA. - COOPSESP;5746715;b3S;S5;I;2;BELO HORIZONTE;MG;06/2025;9.473;5.010;4.123;648;0;8.825;27;0;0
REMITLY CORRETORA DE CÂMBIO LTDA.;17635177;n2;S4;I;3;SAO PAULO;SP;06/2025;9.427;0;0;3.916;0;5.511;1.918;2;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA SEGURANÇA PÚBLICA DE SÃO PAULO - CREDIAFAM;4804353;b3S;S5;I;2;SAO PAULO;SP;06/2025;9.397;3.325;5.924;592;0;8.804;191;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO AVIBRAS - COOPER AVIBRAS;43268960;b3S;S5;I;2;JACAREI;SP;06/2025;9.375;9.173;15;1.466;0;7.909;-64;0;0
HSCM - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;7693858;n1;S5;I;2;IBIA;MG;06/2025;9.298;6.351;390;1.770;0;7.528;434;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO ALIANÇA - COOPERNITRO;52935442;b3S;S5;I;2;SAO PAULO;SP;06/2025;9.281;6.864;2.333;340;0;8.940;412;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FACULDADE DE CIÊNCIAS AGRÁRIAS E VETERINÁRIAS - CAMPUS DE JABOTICABAL/SP - COOPERFAC;57259525;b3S;S5;I;2;JABOTICABAL;SP;06/2025;9.253;8.446;498;654;0;8.598;193;0;0
CREDIFIT SOCIEDADE DE CRÉDITO DIRETO S.A.;39676772;n1;S5;I;2;SALVADOR;BA;06/2025;9.208;607;4.800;6.498;5.931;2.710;-77;2;0
NOSSA TERRA COOPERATIVA DE CRÉDITO DOS EMPREGADOS DAS EMPRESAS DE AGRONEGÓCIO E AFINS;49204605;b3S;S5;I;2;CAJATI;SP;06/2025;9.162;5.097;3.984;190;0;8.972;-37;0;0
PAGPRIME INSTITUICAO DE PAGAMENTO LTDA;30944783;n4;;I;2;GOIANIA;GO;06/2025;9.059;0;0;8.801;6.625;258;-3.935;1;0
BRX CORRETORA DE CÂMBIO LTDA.;17904906;n2;S4;I;2;RIO DE JANEIRO;RJ;06/2025;9.003;0;0;7.492;0;1.511;-438;2;0
MULTICRED SOCIEDADE DE CRÉDITO DIRETO S.A.;38593706;n1;S5;I;2;SALVADOR;BA;06/2025;8.987;4.724;4.127;262;0;8.726;289;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NAS INDÚSTRIAS DE EXTRAÇÃO DE FERRO E METAIS BÁSICOS DA REGIÃO DE CONGONHAS LTDA. - COOFERSE;71384697;b3S;S5;I;2;CONGONHAS;MG;06/2025;8.978;7.104;921;960;0;8.018;-34;0;0
CRETOVALE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA VALE;28145589;b3S;S5;I;2;VITORIA;ES;06/2025;8.937;3.436;5.124;1.180;0;7.758;170;0;1
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ELGIN;45045671;b3S;S5;I;2;MOGI DAS CRUZES;SP;06/2025;8.931;6.144;2.036;566;0;8.365;484;0;0
WOOVI INSTITUICAO DE PAGAMENTO LTDA;54811417;n4;;I;2;SAO PAULO;SP;06/2025;8.866;0;2;5.325;5.174;3.541;526;1;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS LTDA;42100982;b3S;S5;I;2;RIO DE JANEIRO;RJ;06/2025;8.706;1.572;0;408;303;8.298;-288;0;1
SCB CRÉDITO SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;8430732;n1;S5;I;2;FORTALEZA;CE;06/2025;8.659;6.598;0;5.948;0;2.711;208;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO TELEFÔNICA;57598120;b3S;S5;I;2;SAO PAULO;SP;06/2025;8.585;6.529;1.403;489;0;8.096;337;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FACULDADE DE ENGENHARIA DE ILHA SOLTEIRA - COOPERFEIS;96409263;b3S;S5;I;2;ILHA SOLTEIRA;SP;06/2025;8.574;6.464;2.058;153;0;8.421;314;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MORLAN - CRED MORLAN;731320;b3S;S5;I;2;ORLANDIA;SP;06/2025;8.508;7.396;577;236;0;8.272;447;0;0
DUFRIO FINANCEIRA, CRÉDITO, FINANCIAMENTO E INVESTIMENTOS S.A.;35479592;n1;S5;I;2;PORTO ALEGRE;RS;06/2025;8.289;5.370;2.703;215;0;8.075;-1.088;2;0
GERU SOCIEDADE DE CRÉDITO DIRETO S.A.;37763847;n1;S5;I;3;SAO PAULO;SP;06/2025;8.261;1.704;0;1.957;0;6.304;185;2;0
RAPIDIUM SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE S.A.;40269467;n1;S5;I;2;TOLEDO;PR;06/2025;8.090;6.598;1.238;3.801;3.625;4.289;-475;2;0
UP.P SOCIEDADE DE EMPRÉSTIMO ENTRE PESSOAS S.A.;35977097;n1;S5;I;2;SAO PAULO;SP;06/2025;7.991;0;595;3.032;741;4.958;860;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUÇÃO - DIVISÃO VIDRO PLANO;48140925;b3S;S5;I;2;MAUA;SP;06/2025;7.966;4.363;3.243;510;0;7.456;325;0;0
CONPAY INSTITUIÇÃO DE PAGAMENTO E TECNOLOGIA S.A;31531997;n4;;I;2;JOAO PESSOA;PB;06/2025;7.916;0;4.514;3.696;643;4.220;880;1;0
HR DIGITAL - SOCIEDADE DE CRÉDITO DIRETO S/A;44292580;n1;S5;I;2;BRASILIA;DF;06/2025;7.901;706;219;1.807;73;6.094;-1.702;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EATON;73077398;b3S;S5;I;2;VALINHOS;SP;06/2025;7.834;4.322;3.201;394;0;7.440;29;0;1
TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;15482499;n2;S5;I;2;IMBITUBA;SC;06/2025;7.818;0;0;2.534;0;5.284;639;10;0
PENTAGONO S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;17343682;n2;S5;I;2;RIO DE JANEIRO;RJ;06/2025;7.773;0;4.411;3.127;0;4.646;3.049;3;0
MT INSTITUICAO DE PAGAMENTO SA;50871921;n4;;I;2;BARUERI;SP;06/2025;7.576;0;0;4.716;1.911;2.860;-189;1;0
APROMS NET INSTITUICAO DE PAGAMENTO LTDA.;37168145;n4;;I;2;DOURADOS;MS;06/2025;7.531;1.297;3.647;469;10;7.062;-50;1;0
SAYGO CORRETORA DE CÂMBIO S.A.;40333582;n2;S4;I;2;JUNDIAI;SP;06/2025;7.333;0;0;6.008;0;1.325;252;2;0
MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;34666362;n2;S4;I;2;BELEM;PA;06/2025;7.263;0;430;2.604;0;4.658;-586;2;0
MAG INSTITUICAO DE PAGAMENTO LTDA;21995256;n4;;I;2;RIO DE JANEIRO;RJ;06/2025;7.070;0;235;1.996;1.179;5.073;-1.248;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MOSAIC FERTILIZANTES DE UBERABA - COPERURA LTDA.;17607375;b3S;S5;I;2;UBERABA;MG;06/2025;6.997;2.825;3.684;269;0;6.728;165;0;0
INTEGRAÇÃO DE CRÉDITO E COBRANÇA SOCIEDADE DE CRÉDITO DIRETO S.A.;51118615;n1;S5;I;2;SAO PAULO;SP;06/2025;6.994;321;3.715;2.050;1.871;4.944;-143;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MAGNESITA REFRATÁRIOS S.A. LTDA. - CECREM;913314;b3S;S5;I;2;CONTAGEM;MG;06/2025;6.958;1.672;4.854;566;0;6.392;60;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DO GRUPO DANA - COOPDANA;91018408;b3S;S5;I;2;GRAVATAI;RS;06/2025;6.950;4.782;0;232;0;6.718;277;0;0
LIMINE TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;24361690;n2;S4;I;2;SAO PAULO;SP;06/2025;6.942;0;0;1.791;0;5.151;2.765;2;0
DGBK CREDIT S.A. - SOCIEDADE DE CRÉDITO DIRETO.;48584954;n1;S5;I;2;SALVADOR;BA;06/2025;6.933;5.888;816;519;1;6.414;-56;2;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA RICLAN;6077760;b3S;S5;I;2;RIO CLARO;SP;06/2025;6.899;3.269;3.300;560;0;6.339;191;0;0
FONTECRED - SOCIEDADE DE CRÉDITO DIRETO S/A;33890605;n1;S5;I;2;LAGOA DA PRATA;MG;06/2025;6.839;3.854;500;3.859;986;2.980;-449;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA OWENS CORNING FIBERGLAS AMÉRICA DO SUL;48172860;b3S;S5;I;2;RIO CLARO;SP;06/2025;6.828;3.810;2.756;1.335;1.037;5.493;112;0;0
TROCKA CORRETORA DE CAMBIO LTDA.;30183111;n2;S4;I;2;RIO DE JANEIRO;RJ;06/2025;6.825;0;1.216;5.389;0;1.435;79;2;0
PAY INSTITUICAO DE PAGAMENTO S.A.;36690516;n4;;I;3;PORTO ALEGRE;RS;06/2025;6.789;0;3.846;4.478;264;2.311;-8.080;1;0
FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;36266751;n2;S4;C;2;SAO PAULO;SP;06/2025;6.787;0;2.763;1.282;252;5.505;681;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS ITAÚ;43446335;b3S;S5;I;2;ITAU DE MINAS;MG;06/2025;6.771;1.617;5.113;655;0;6.116;306;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS DE TRANSPORTES COLETIVOS RODOVIÁRIOS DE PASSAGEIROS DO GRANDE RIO LTDA;141155;b3S;S5;I;2;SAO GONCALO;RJ;06/2025;6.724;1.989;2.376;514;0;6.211;-45;0;1
EXECUTIVE CORRETORA DE CÂMBIO LTDA.;19086249;n2;S5;I;2;NOVO HAMBURGO;RS;06/2025;6.669;0;27;2.800;0;3.870;483;3;0
VUON SOCIEDADE DE CRÉDITO DIRETO S.A.;57523215;n1;S5;I;2;SAO PAULO;SP;06/2025;6.630;7;46;127;0;6.503;-742;1;0
LOAN BRASIL SOCIEDADE DE CRÉDITO DIRETO S.A.;50032584;n1;S5;C;2;MANAUS;AM;06/2025;6.571;0;4;424;0;6.147;19;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DE CERÂMICA - COOPASPACER;2541707;b3S;S5;I;2;SANTA GERTRUDES;SP;06/2025;6.525;3.311;2.557;1.238;905;5.287;497;0;0
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS PROFESSORES ESTADUAIS DA REGIÃO METROPOLITANA DE PORTO ALEGRE - EDUCREDI;5419025;b3S;S5;I;2;PORTO ALEGRE;RS;06/2025;6.523;1.147;0;1.108;0;5.415;41;0;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA COMPANHIA INDUSTRIAL CATAGUASES E DA BAUMINAS LTDA. - COOPECIC;19495266;b3S;S5;I;2;CATAGUASES;MG;06/2025;6.470;3.708;2.462;852;0;5.618;379;0;0
ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.;4684647;n2;S4;I;2;SANTOS;SP;06/2025;6.387;0;481;2.069;0;4.318;595;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO MAUÁ E EMPRESAS COLIGADAS LTDA. - COOPMAUÁ;5048575;b3S;S5;I;2;SAO GONCALO;RJ;06/2025;6.355;1.197;2.754;606;0;5.748;150;0;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES DO MUNICIPIO DE SANTO ANDRÉ - SP - CECRESA;512839;b3S;S5;I;2;SANTO ANDRE;SP;06/2025;6.204;5.416;401;3.225;2.870;2.979;-879;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS INDÚSTRIAS UNILEVER DO BRASIL;53272365;b3S;S5;I;2;VALINHOS;SP;06/2025;6.189;3.395;2.490;443;0;5.746;359;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS FERROVIÁRIAS NO ESTADO DE SÃO PAULO;53932869;b3S;S5;I;2;OSASCO;SP;06/2025;6.134;3.916;1.797;164;0;5.970;253;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA FIAÇÃO ALPINA - COOPERALPINA;55319370;b3S;S5;I;2;MORUNGABA;SP;06/2025;5.988;3.314;2.274;97;0;5.891;419;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS MELHORAMENTOS DE SÃO PAULO - COOPERMEL;1504952;b3S;S5;I;2;SAO PAULO;SP;06/2025;5.985;2.991;2.908;604;0;5.381;333;0;0
INTRA INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;15489568;n2;S4;C;2;SAO PAULO;SP;06/2025;5.983;0;4.962;3.099;99;2.884;-26;2;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE BEBEDOURO - COOCRESB.;5969937;b3S;S5;I;2;BEBEDOURO;SP;06/2025;5.975;4.334;1.372;2.901;2.704;3.074;-5;0;0
EFX CORRETORA DE CÂMBIO LTDA.;94968518;n2;S4;I;2;SAO PAULO;SP;06/2025;5.883;0;4.596;1.341;0;4.542;106;2;0
BR-CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;44077014;n2;S4;C;2;SAO PAULO;SP;06/2025;5.873;0;2.963;747;0;5.126;698;2;0
INICIADOR INSTITUICAO DE PAGAMENTO LTDA;44471172;n4;;I;2;SAO PAULO;SP;06/2025;5.806;0;2.114;744;0;5.062;1.323;1;0
MONERY INSTITUICAO DE PAGAMENTO S.A.;46505612;n4;;I;2;BARUERI;SP;06/2025;5.765;0;5.665;139;0;5.626;142;1;0
N26 SOCIEDADE DE CRÉDITO DIRETO S.A.;40867163;n1;S5;I;3;SAO PAULO;SP;06/2025;5.729;0;4.316;3.916;3.719;1.813;-1.146;2;0
COOPERATIVA DE CRÉDITO DOS BANCÁRIOS DE SÃO PAULO E MUNICÍPIOS LIMÍTROFES;3422007;b3S;S5;I;2;SAO PAULO;SP;06/2025;5.707;2.851;2.555;3.208;3.070;2.499;168;0;4
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DO SUL FLUMINENSE LTDA.;1819799;b3S;S5;I;2;VOLTA REDONDA;RJ;06/2025;5.655;2.699;2.551;652;0;5.004;148;0;0
IUPI INSTITUICAO DE PAGAMENTO S.A.;8323197;n4;;I;2;UBERLANDIA;MG;06/2025;5.636;0;271;102;0;5.534;-136;1;0
DAPPER - SOCIEDADE DE CRÉDITO DIRETO S/A;48529228;n1;S5;I;2;BLUMENAU;SC;06/2025;5.559;4.809;596;43;0;5.516;-59;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GERDAU - AÇOS FINOS PIRATINI;88952130;b3S;S5;I;2;CHARQUEADAS;RS;06/2025;5.462;1.853;3.458;177;0;5.286;174;0;0
PERCAPITAL SOCIEDADE DE CRÉDITO DIRETO S.A.;48707451;n1;S5;I;2;CAMPO GRANDE;MS;06/2025;5.432;405;3.447;3.376;0;2.056;1.592;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CNC, SESC E SENAC ADMINISTRAÇÕES NACIONAIS LTDA.;30304919;b3S;S5;I;2;RIO DE JANEIRO;RJ;06/2025;5.343;3.857;716;282;0;5.061;327;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA RECKITT BENCKISER;44223196;b3S;S5;I;2;SAO PAULO;SP;06/2025;5.329;3.874;90;72;0;5.257;57;0;0
MOTTU SOCIEDADE DE CRÉDITO DIRETO S.A.;42622791;n1;S5;I;3;SAO PAULO;SP;06/2025;5.295;0;5.106;15;0;5.280;-306;2;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DE PORTO ALEGRE;3990888;b3S;S5;I;2;PORTO ALEGRE;RS;06/2025;5.267;3.535;0;758;53;4.509;57;0;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO AKZO NOBEL BRASIL - COOP AKZONOBEL;57996878;b3S;S5;I;2;MAUA;SP;06/2025;5.058;1.685;2.446;658;0;4.400;-10;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SELENE;72952138;b3S;S5;I;2;CERQUILHO;SP;06/2025;4.967;2.383;1.901;164;0;4.803;293;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DOS LABORATORIOS B.BRAUN LTDA;30586895;b3S;S5;I;2;SAO GONCALO;RJ;06/2025;4.952;2.606;2.116;393;0;4.559;58;0;0
VERT DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;48967968;n2;S4;I;2;SAO PAULO;SP;06/2025;4.952;0;1.092;2.206;1.763;2.746;627;2;0
BANSUR JM SOCIEDADE DE CRÉDITO DIRETO S/A;42963742;n1;S5;I;2;BELO HORIZONTE;MG;06/2025;4.904;3.104;1.256;204;0;4.700;-271;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNESP - COOPUNESP;69136075;b3S;S5;I;2;RIO CLARO;SP;06/2025;4.855;2.082;2.261;906;683;3.949;129;0;0
ATICCA - SOCIEDADE DE CRÉDITO DIRETO S.A.;44478623;n1;S5;I;2;ARARAQUARA;SP;06/2025;4.853;2.595;0;1.365;1.296;3.489;170;2;0
NVIO BRASIL SOCIEDADE DE CRÉDITO DIRETO S.A.;51118718;n1;S5;C;3;OSASCO;SP;06/2025;4.766;0;0;6;0;4.760;-61;2;0
